adj_stock,company,date,month_year,stock,symbol,rating
42.38,Cisco Systems Inc.,2019-12-02,2019-12,43.84,CSCO,A
43.79,Cisco Systems Inc.,2019-12-09,2019-12,45.30,CSCO,A
45.87,Cisco Systems Inc.,2019-12-16,2019-12,47.45,CSCO,A
46.18,Cisco Systems Inc.,2019-12-23,2019-12,47.77,CSCO,A
46.05,Cisco Systems Inc.,2019-12-30,2019-12,47.63,CSCO,A
45.90,Cisco Systems Inc.,2020-01-06,2020-01,47.13,CSCO,A
47.74,Cisco Systems Inc.,2020-01-13,2020-01,49.02,CSCO,A
47.57,Cisco Systems Inc.,2020-01-20,2020-01,48.85,CSCO,A
44.77,Cisco Systems Inc.,2020-01-27,2020-01,45.97,CSCO,A
46.72,Cisco Systems Inc.,2020-02-03,2020-02,47.97,CSCO,A
45.74,Cisco Systems Inc.,2020-02-10,2020-02,46.97,CSCO,A
45.09,Cisco Systems Inc.,2020-02-17,2020-02,46.30,CSCO,A
38.89,Cisco Systems Inc.,2020-02-24,2020-02,39.93,CSCO,A
38.64,Cisco Systems Inc.,2020-03-02,2020-03,39.68,CSCO,A
36.66,Cisco Systems Inc.,2020-03-08,2020-03,37.64,CSCO,A
34.67,Cisco Systems Inc.,2020-03-15,2020-03,35.60,CSCO,A
37.81,Cisco Systems Inc.,2020-03-22,2020-03,38.82,CSCO,A
38.04,Cisco Systems Inc.,2020-03-29,2020-03,39.06,CSCO,A
40.50,Cisco Systems Inc.,2020-04-05,2020-04,41.20,CSCO,AA
41.76,Cisco Systems Inc.,2020-04-12,2020-04,42.48,CSCO,AA
41.80,Cisco Systems Inc.,2020-04-19,2020-04,42.52,CSCO,AA
40.23,Cisco Systems Inc.,2020-04-26,2020-04,40.92,CSCO,AA
42.26,Cisco Systems Inc.,2020-05-03,2020-05,42.99,CSCO,AA
43.52,Cisco Systems Inc.,2020-05-10,2020-05,44.27,CSCO,AA
44.14,Cisco Systems Inc.,2020-05-17,2020-05,44.90,CSCO,AA
47.01,Cisco Systems Inc.,2020-05-24,2020-05,47.82,CSCO,AA
47.02,Cisco Systems Inc.,2020-05-31,2020-05,47.83,CSCO,AA
44.31,Cisco Systems Inc.,2020-06-07,2020-06,45.07,CSCO,AA
44.55,Cisco Systems Inc.,2020-06-14,2020-06,45.32,CSCO,AA
45.53,Cisco Systems Inc.,2020-06-21,2020-06,46.31,CSCO,AA
44.86,Cisco Systems Inc.,2020-06-28,2020-06,45.63,CSCO,AA
46.23,Cisco Systems Inc.,2020-07-05,2020-07,46.66,CSCO,AA
46.32,Cisco Systems Inc.,2020-07-12,2020-07,46.75,CSCO,AA
45.98,Cisco Systems Inc.,2020-07-19,2020-07,46.40,CSCO,AA
46.67,Cisco Systems Inc.,2020-07-26,2020-07,47.10,CSCO,AA
47.00,Cisco Systems Inc.,2020-08-02,2020-08,47.43,CSCO,AA
42.11,Cisco Systems Inc.,2020-08-09,2020-08,42.50,CSCO,AA
41.86,Cisco Systems Inc.,2020-08-16,2020-08,42.25,CSCO,AA
41.81,Cisco Systems Inc.,2020-08-23,2020-08,42.20,CSCO,AA
40.45,Cisco Systems Inc.,2020-08-30,2020-08,40.82,CSCO,AA
39.52,Cisco Systems Inc.,2020-09-06,2020-09,39.88,CSCO,AA
39.45,Cisco Systems Inc.,2020-09-13,2020-09,39.81,CSCO,AA
38.10,Cisco Systems Inc.,2020-09-20,2020-09,38.45,CSCO,AA
37.92,Cisco Systems Inc.,2020-09-27,2020-09,38.27,CSCO,AA
39.85,Cisco Systems Inc.,2020-10-04,2020-10,39.85,CSCO,AA
40.16,Cisco Systems Inc.,2020-10-11,2020-10,40.16,CSCO,AA
38.82,Cisco Systems Inc.,2020-10-18,2020-10,38.82,CSCO,AA
35.90,Cisco Systems Inc.,2020-10-25,2020-10,35.90,CSCO,AA
37.53,Cisco Systems Inc.,2020-11-02,2020-11,37.53,CSCO,AA
41.40,Cisco Systems Inc.,2020-11-09,2020-11,41.40,CSCO,AA
40.97,Cisco Systems Inc.,2020-11-16,2020-11,40.97,CSCO,AA
42.70,Cisco Systems Inc.,2020-11-23,2020-11,42.70,CSCO,AA
44.11,Cisco Systems Inc.,2020-11-30,2020-11,44.11,CSCO,AA
72.33,Chevron Corporation,2015-11-30,2015-11,89.71,CVX,
69.70,Chevron Corporation,2015-12-07,2015-12,86.44,CVX,
72.41,Chevron Corporation,2015-12-14,2015-12,89.81,CVX,
74.22,Chevron Corporation,2015-12-21,2015-12,92.05,CVX,
72.53,Chevron Corporation,2015-12-28,2015-12,89.96,CVX,
66.22,Chevron Corporation,2016-01-04,2016-01,82.13,CVX,
67.46,Chevron Corporation,2016-01-11,2016-01,83.67,CVX,
67.36,Chevron Corporation,2016-01-18,2016-01,83.54,CVX,
69.72,Chevron Corporation,2016-01-25,2016-01,86.47,CVX,
66.82,Chevron Corporation,2016-02-01,2016-02,82.88,CVX,
68.88,Chevron Corporation,2016-02-08,2016-02,85.43,CVX,
69.74,Chevron Corporation,2016-02-15,2016-02,86.50,CVX,
68.87,Chevron Corporation,2016-02-22,2016-02,84.35,CVX,
71.80,Chevron Corporation,2016-02-29,2016-02,87.93,CVX,
77.23,Chevron Corporation,2016-03-07,2016-03,94.58,CVX,
79.76,Chevron Corporation,2016-03-13,2016-03,97.69,CVX,
77.45,Chevron Corporation,2016-03-20,2016-03,94.85,CVX,
76.96,Chevron Corporation,2016-03-27,2016-03,94.26,CVX,
78.65,Chevron Corporation,2016-04-03,2016-04,96.33,CVX,
79.39,Chevron Corporation,2016-04-10,2016-04,97.23,CVX,
83.29,Chevron Corporation,2016-04-17,2016-04,102.01,CVX,
83.43,Chevron Corporation,2016-04-24,2016-04,102.18,CVX,
83.17,Chevron Corporation,2016-05-01,2016-05,101.86,CVX,
82.26,Chevron Corporation,2016-05-08,2016-05,100.74,CVX,
81.48,Chevron Corporation,2016-05-15,2016-05,99.79,CVX,
84.18,Chevron Corporation,2016-05-22,2016-05,102.02,CVX,
83.06,Chevron Corporation,2016-05-29,2016-05,100.66,CVX,
84.15,Chevron Corporation,2016-06-05,2016-06,101.98,CVX,
83.81,Chevron Corporation,2016-06-12,2016-06,101.57,CVX,
84.08,Chevron Corporation,2016-06-19,2016-06,101.90,CVX,
85.94,Chevron Corporation,2016-06-26,2016-06,104.15,CVX,
86.45,Chevron Corporation,2016-07-03,2016-07,104.77,CVX,
88.31,Chevron Corporation,2016-07-10,2016-07,107.03,CVX,
87.18,Chevron Corporation,2016-07-17,2016-07,105.66,CVX,
84.56,Chevron Corporation,2016-07-24,2016-07,102.48,CVX,
82.93,Chevron Corporation,2016-07-31,2016-07,100.51,CVX,
84.30,Chevron Corporation,2016-08-07,2016-08,102.16,CVX,
84.43,Chevron Corporation,2016-08-14,2016-08,102.32,CVX,
84.48,Chevron Corporation,2016-08-21,2016-08,101.32,CVX,
84.16,Chevron Corporation,2016-08-28,2016-08,100.93,CVX,
84.44,Chevron Corporation,2016-09-04,2016-09,101.27,CVX,
81.58,Chevron Corporation,2016-09-11,2016-09,97.84,CVX,
82.73,Chevron Corporation,2016-09-18,2016-09,99.22,CVX,
85.82,Chevron Corporation,2016-09-25,2016-09,102.92,CVX,
85.28,Chevron Corporation,2016-10-02,2016-10,102.27,CVX,
84.28,Chevron Corporation,2016-10-09,2016-10,101.08,CVX,
84.47,Chevron Corporation,2016-10-16,2016-10,101.30,CVX,
86.57,Chevron Corporation,2016-10-23,2016-10,103.82,CVX,
87.37,Chevron Corporation,2016-10-30,2016-10,104.78,CVX,
88.92,Chevron Corporation,2016-11-07,2016-11,106.64,CVX,
91.05,Chevron Corporation,2016-11-14,2016-11,109.20,CVX,
93.48,Chevron Corporation,2016-11-21,2016-11,111.00,CVX,
95.17,Chevron Corporation,2016-11-28,2016-11,113.00,CVX,
97.53,Chevron Corporation,2016-12-05,2016-12,115.81,CVX,
99.44,Chevron Corporation,2016-12-12,2016-12,118.08,CVX,
99.73,Chevron Corporation,2016-12-19,2016-12,118.42,CVX,
99.12,Chevron Corporation,2016-12-26,2016-12,117.70,CVX,
98.40,Chevron Corporation,2017-01-02,2017-01,116.84,CVX,
98.01,Chevron Corporation,2017-01-09,2017-01,116.38,CVX,
97.36,Chevron Corporation,2017-01-16,2017-01,115.60,CVX,
95.83,Chevron Corporation,2017-01-23,2017-01,113.79,CVX,
95.65,Chevron Corporation,2017-01-30,2017-01,113.57,CVX,
95.21,Chevron Corporation,2017-02-06,2017-02,113.05,CVX,
92.92,Chevron Corporation,2017-02-13,2017-02,110.33,CVX,
93.63,Chevron Corporation,2017-02-20,2017-02,110.12,CVX,
96.55,Chevron Corporation,2017-02-27,2017-02,113.55,CVX,
94.05,Chevron Corporation,2017-03-06,2017-03,110.61,CVX,
91.55,Chevron Corporation,2017-03-12,2017-03,107.68,CVX,
91.82,Chevron Corporation,2017-03-19,2017-03,107.99,CVX,
91.29,Chevron Corporation,2017-03-26,2017-03,107.37,CVX,
92.56,Chevron Corporation,2017-04-02,2017-04,108.86,CVX,
90.21,Chevron Corporation,2017-04-09,2017-04,106.10,CVX,
89.18,Chevron Corporation,2017-04-16,2017-04,104.89,CVX,
90.72,Chevron Corporation,2017-04-23,2017-04,106.70,CVX,
89.95,Chevron Corporation,2017-04-30,2017-04,105.79,CVX,
90.09,Chevron Corporation,2017-05-07,2017-05,105.96,CVX,
90.57,Chevron Corporation,2017-05-14,2017-05,106.52,CVX,
89.94,Chevron Corporation,2017-05-21,2017-05,104.72,CVX,
88.56,Chevron Corporation,2017-05-28,2017-05,103.11,CVX,
91.39,Chevron Corporation,2017-06-04,2017-06,106.40,CVX,
93.06,Chevron Corporation,2017-06-11,2017-06,108.35,CVX,
90.18,Chevron Corporation,2017-06-18,2017-06,105.00,CVX,
89.61,Chevron Corporation,2017-06-25,2017-06,104.33,CVX,
88.89,Chevron Corporation,2017-07-02,2017-07,103.49,CVX,B
89.70,Chevron Corporation,2017-07-09,2017-07,104.44,CVX,B
88.68,Chevron Corporation,2017-07-16,2017-07,103.25,CVX,B
92.86,Chevron Corporation,2017-07-23,2017-07,108.12,CVX,B
94.57,Chevron Corporation,2017-07-30,2017-07,110.11,CVX,B
93.82,Chevron Corporation,2017-08-06,2017-08,109.23,CVX,B
91.45,Chevron Corporation,2017-08-13,2017-08,106.48,CVX,B
93.89,Chevron Corporation,2017-08-20,2017-08,108.23,CVX,B
94.35,Chevron Corporation,2017-08-27,2017-08,108.76,CVX,B
96.10,Chevron Corporation,2017-09-03,2017-09,110.78,CVX,B
99.44,Chevron Corporation,2017-09-10,2017-09,114.63,CVX,B
101.75,Chevron Corporation,2017-09-17,2017-09,117.29,CVX,B
101.93,Chevron Corporation,2017-09-24,2017-09,117.50,CVX,B
101.53,Chevron Corporation,2017-10-01,2017-10,117.03,CVX,B
103.37,Chevron Corporation,2017-10-08,2017-10,119.16,CVX,B
102.92,Chevron Corporation,2017-10-15,2017-10,118.64,CVX,B
98.50,Chevron Corporation,2017-10-22,2017-10,113.54,CVX,B
99.76,Chevron Corporation,2017-10-29,2017-10,114.99,CVX,B
101.66,Chevron Corporation,2017-11-06,2017-11,117.18,CVX,B
99.51,Chevron Corporation,2017-11-13,2017-11,114.71,CVX,B
102.02,Chevron Corporation,2017-11-20,2017-11,116.51,CVX,B
104.65,Chevron Corporation,2017-11-27,2017-11,119.51,CVX,B
105.01,Chevron Corporation,2017-12-04,2017-12,119.92,CVX,B
104.84,Chevron Corporation,2017-12-11,2017-12,119.73,CVX,B
109.44,Chevron Corporation,2017-12-18,2017-12,124.98,CVX,B
109.62,Chevron Corporation,2017-12-25,2017-12,125.19,CVX,B
111.99,Chevron Corporation,2018-01-01,2018-01,127.90,CVX,B
116.99,Chevron Corporation,2018-01-08,2018-01,133.60,CVX,B
114.97,Chevron Corporation,2018-01-15,2018-01,131.30,CVX,B
114.88,Chevron Corporation,2018-01-22,2018-01,131.19,CVX,B
103.83,Chevron Corporation,2018-01-29,2018-01,118.58,CVX,B
99.39,Chevron Corporation,2018-02-05,2018-02,113.50,CVX,B
98.19,Chevron Corporation,2018-02-12,2018-02,112.14,CVX,B
99.57,Chevron Corporation,2018-02-19,2018-02,112.59,CVX,B
98.73,Chevron Corporation,2018-02-26,2018-02,111.64,CVX,B
103.66,Chevron Corporation,2018-03-05,2018-03,117.22,CVX,B
102.06,Chevron Corporation,2018-03-11,2018-03,115.40,CVX,B
99.92,Chevron Corporation,2018-03-18,2018-03,112.98,CVX,B
100.85,Chevron Corporation,2018-03-25,2018-03,114.04,CVX,B
101.49,Chevron Corporation,2018-04-01,2018-04,114.76,CVX,B
106.05,Chevron Corporation,2018-04-08,2018-04,119.92,CVX,B
108.17,Chevron Corporation,2018-04-15,2018-04,122.31,CVX,B
111.98,Chevron Corporation,2018-04-22,2018-04,126.62,CVX,B
111.01,Chevron Corporation,2018-04-29,2018-04,125.53,CVX,B
114.83,Chevron Corporation,2018-05-06,2018-05,129.84,CVX,B
113.07,Chevron Corporation,2018-05-13,2018-05,127.86,CVX,B
109.00,Chevron Corporation,2018-05-20,2018-05,122.19,CVX,B
110.48,Chevron Corporation,2018-05-27,2018-05,123.85,CVX,B
112.79,Chevron Corporation,2018-06-03,2018-06,126.44,CVX,B
110.65,Chevron Corporation,2018-06-10,2018-06,124.04,CVX,B
111.60,Chevron Corporation,2018-06-17,2018-06,125.10,CVX,B
112.78,Chevron Corporation,2018-06-24,2018-06,126.43,CVX,B
110.74,Chevron Corporation,2018-07-01,2018-07,124.14,CVX,B
110.65,Chevron Corporation,2018-07-08,2018-07,124.04,CVX,B
109.07,Chevron Corporation,2018-07-15,2018-07,122.27,CVX,B
112.37,Chevron Corporation,2018-07-22,2018-07,125.97,CVX,B
110.66,Chevron Corporation,2018-07-29,2018-07,124.05,CVX,B
110.03,Chevron Corporation,2018-08-05,2018-08,123.34,CVX,B
105.09,Chevron Corporation,2018-08-12,2018-08,117.80,CVX,B
107.18,Chevron Corporation,2018-08-19,2018-08,119.01,CVX,B
106.69,Chevron Corporation,2018-08-26,2018-08,118.46,CVX,B
103.21,Chevron Corporation,2018-09-02,2018-09,114.60,CVX,B
105.72,Chevron Corporation,2018-09-09,2018-09,117.38,CVX,B
109.09,Chevron Corporation,2018-09-16,2018-09,121.13,CVX,B
110.13,Chevron Corporation,2018-09-23,2018-09,122.28,CVX,B
112.88,Chevron Corporation,2018-09-30,2018-09,125.33,CVX,B
106.07,Chevron Corporation,2018-10-07,2018-10,117.77,CVX,B
106.40,Chevron Corporation,2018-10-14,2018-10,118.14,CVX,B
100.45,Chevron Corporation,2018-10-21,2018-10,111.53,CVX,B
103.33,Chevron Corporation,2018-10-28,2018-10,114.73,CVX,B
107.63,Chevron Corporation,2018-11-05,2018-11,119.51,CVX,B
107.23,Chevron Corporation,2018-11-12,2018-11,119.06,CVX,B
103.31,Chevron Corporation,2018-11-19,2018-11,113.60,CVX,B
108.17,Chevron Corporation,2018-11-26,2018-11,118.94,CVX,B
105.03,Chevron Corporation,2018-12-03,2018-12,115.49,CVX,B
103.52,Chevron Corporation,2018-12-10,2018-12,113.83,CVX,B
94.77,Chevron Corporation,2018-12-17,2018-12,104.21,CVX,B
98.81,Chevron Corporation,2018-12-24,2018-12,108.65,CVX,B
100.78,Chevron Corporation,2018-12-31,2018-12,110.82,CVX,B
102.35,Chevron Corporation,2019-01-07,2019-01,112.54,CVX,B
104.01,Chevron Corporation,2019-01-14,2019-01,114.37,CVX,B
102.97,Chevron Corporation,2019-01-21,2019-01,113.22,CVX,B
107.65,Chevron Corporation,2019-01-28,2019-01,118.37,CVX,B
106.93,Chevron Corporation,2019-02-04,2019-02,117.58,CVX,B
108.54,Chevron Corporation,2019-02-11,2019-02,119.35,CVX,B
109.67,Chevron Corporation,2019-02-18,2019-02,119.39,CVX,B
112.09,Chevron Corporation,2019-02-25,2019-02,122.03,CVX,B
111.72,Chevron Corporation,2019-03-04,2019-03,121.62,CVX,B
115.11,Chevron Corporation,2019-03-10,2019-03,125.31,CVX,B
113.07,Chevron Corporation,2019-03-17,2019-03,123.09,CVX,B
113.15,Chevron Corporation,2019-03-24,2019-03,123.18,CVX,B
116.13,Chevron Corporation,2019-03-31,2019-03,126.42,CVX,B
110.01,Chevron Corporation,2019-04-07,2019-04,119.76,CVX,BB
110.10,Chevron Corporation,2019-04-14,2019-04,119.86,CVX,BB
107.56,Chevron Corporation,2019-04-21,2019-04,117.10,CVX,BB
107.72,Chevron Corporation,2019-04-28,2019-04,117.27,CVX,BB
112.06,Chevron Corporation,2019-05-05,2019-05,121.99,CVX,BB
110.71,Chevron Corporation,2019-05-12,2019-05,120.52,CVX,BB
110.12,Chevron Corporation,2019-05-19,2019-05,118.71,CVX,BB
105.61,Chevron Corporation,2019-05-26,2019-05,113.85,CVX,BB
112.69,Chevron Corporation,2019-06-02,2019-06,121.48,CVX,BB
112.06,Chevron Corporation,2019-06-09,2019-06,120.81,CVX,BB
115.89,Chevron Corporation,2019-06-16,2019-06,124.93,CVX,BB
115.43,Chevron Corporation,2019-06-23,2019-06,124.44,CVX,BB
114.60,Chevron Corporation,2019-06-30,2019-06,123.54,CVX,BB
116.86,Chevron Corporation,2019-07-07,2019-07,125.98,CVX,BB
115.99,Chevron Corporation,2019-07-14,2019-07,125.04,CVX,BB
114.76,Chevron Corporation,2019-07-21,2019-07,123.72,CVX,BB
111.99,Chevron Corporation,2019-07-28,2019-07,120.73,CVX,BB
113.56,Chevron Corporation,2019-08-04,2019-08,122.42,CVX,BB
107.43,Chevron Corporation,2019-08-11,2019-08,115.81,CVX,BB
107.94,Chevron Corporation,2019-08-18,2019-08,115.18,CVX,BB
110.32,Chevron Corporation,2019-08-25,2019-08,117.72,CVX,BB
110.83,Chevron Corporation,2019-09-01,2019-09,118.26,CVX,BB
113.86,Chevron Corporation,2019-09-08,2019-09,121.50,CVX,BB
116.51,Chevron Corporation,2019-09-15,2019-09,124.32,CVX,BB
111.15,Chevron Corporation,2019-09-22,2019-09,118.60,CVX,BB
106.69,Chevron Corporation,2019-09-29,2019-09,113.85,CVX,BB
108.85,Chevron Corporation,2019-10-06,2019-10,116.15,CVX,BBB
107.53,Chevron Corporation,2019-10-13,2019-10,114.74,CVX,BBB
111.21,Chevron Corporation,2019-10-20,2019-10,118.67,CVX,BBB
108.91,Chevron Corporation,2019-10-27,2019-10,116.21,CVX,BBB
113.33,Chevron Corporation,2019-11-04,2019-11,120.93,CVX,BBB
113.06,Chevron Corporation,2019-11-11,2019-11,120.64,CVX,BBB
112.27,Chevron Corporation,2019-11-18,2019-11,118.63,CVX,BBB
110.85,Chevron Corporation,2019-11-25,2019-11,117.13,CVX,BBB
111.68,Chevron Corporation,2019-12-02,2019-12,118.01,CVX,BBB
111.63,Chevron Corporation,2019-12-09,2019-12,117.96,CVX,BBB
113.26,Chevron Corporation,2019-12-16,2019-12,119.68,CVX,BBB
113.85,Chevron Corporation,2019-12-23,2019-12,120.30,CVX,BBB
114.52,Chevron Corporation,2019-12-30,2019-12,121.01,CVX,BBB
110.20,Chevron Corporation,2020-01-06,2020-01,116.44,CVX,BBB
109.38,Chevron Corporation,2020-01-13,2020-01,115.58,CVX,BBB
105.85,Chevron Corporation,2020-01-20,2020-01,111.85,CVX,BBB
101.39,Chevron Corporation,2020-01-27,2020-01,107.14,CVX,BBB
103.10,Chevron Corporation,2020-02-03,2020-02,108.94,CVX,BBB
104.18,Chevron Corporation,2020-02-10,2020-02,110.08,CVX,BBB
104.37,Chevron Corporation,2020-02-17,2020-02,109.01,CVX,BBB
89.37,Chevron Corporation,2020-02-24,2020-02,93.34,CVX,BBB
91.26,Chevron Corporation,2020-03-02,2020-03,95.32,CVX,BBB
79.87,Chevron Corporation,2020-03-08,2020-03,83.42,CVX,BBB
56.86,Chevron Corporation,2020-03-15,2020-03,59.39,CVX,BBB
65.85,Chevron Corporation,2020-03-22,2020-03,68.78,CVX,BBB
71.91,Chevron Corporation,2020-03-29,2020-03,75.11,CVX,BBB
80.72,Chevron Corporation,2020-04-05,2020-04,84.31,CVX,BBB
83.46,Chevron Corporation,2020-04-12,2020-04,87.17,CVX,BBB
83.31,Chevron Corporation,2020-04-19,2020-04,87.01,CVX,BBB
85.63,Chevron Corporation,2020-04-26,2020-04,89.44,CVX,BBB
91.41,Chevron Corporation,2020-05-03,2020-05,95.47,CVX,BBB
85.37,Chevron Corporation,2020-05-10,2020-05,89.16,CVX,BBB
86.44,Chevron Corporation,2020-05-17,2020-05,90.28,CVX,BBB
89.09,Chevron Corporation,2020-05-24,2020-05,91.70,CVX,BBB
97.94,Chevron Corporation,2020-05-31,2020-05,100.81,CVX,BBB
89.76,Chevron Corporation,2020-06-07,2020-06,92.39,CVX,BBB
88.05,Chevron Corporation,2020-06-14,2020-06,90.63,CVX,BBB
84.00,Chevron Corporation,2020-06-21,2020-06,86.46,CVX,BBB
85.79,Chevron Corporation,2020-06-28,2020-06,88.31,CVX,BBB
82.80,Chevron Corporation,2020-07-05,2020-07,85.23,CVX,BBB
84.70,Chevron Corporation,2020-07-12,2020-07,87.19,CVX,BBB
87.56,Chevron Corporation,2020-07-19,2020-07,90.13,CVX,BBB
81.55,Chevron Corporation,2020-07-26,2020-07,83.94,CVX,BBB
84.33,Chevron Corporation,2020-08-02,2020-08,86.80,CVX,BBB
87.77,Chevron Corporation,2020-08-09,2020-08,90.35,CVX,BBB
82.65,Chevron Corporation,2020-08-16,2020-08,85.08,CVX,BBB
84.39,Chevron Corporation,2020-08-23,2020-08,85.63,CVX,BBB
80.74,Chevron Corporation,2020-08-30,2020-08,81.93,CVX,BBB
76.56,Chevron Corporation,2020-09-06,2020-09,77.69,CVX,BBB
77.08,Chevron Corporation,2020-09-13,2020-09,78.21,CVX,BBB
70.79,Chevron Corporation,2020-09-20,2020-09,71.83,CVX,BBB
70.16,Chevron Corporation,2020-09-27,2020-09,71.19,CVX,BBB
72.93,Chevron Corporation,2020-10-04,2020-10,74.00,CVX,BBB
71.83,Chevron Corporation,2020-10-11,2020-10,72.89,CVX,BBB
71.52,Chevron Corporation,2020-10-18,2020-10,72.57,CVX,BBB
68.49,Chevron Corporation,2020-10-25,2020-10,69.50,CVX,BBB
70.12,Chevron Corporation,2020-11-02,2020-11,71.15,CVX,BBB
81.83,Chevron Corporation,2020-11-09,2020-11,83.03,CVX,BBB
84.55,Chevron Corporation,2020-11-16,2020-11,85.79,CVX,BBB
91.31,Chevron Corporation,2020-11-23,2020-11,91.31,CVX,BBB
89.80,Chevron Corporation,2020-11-30,2020-11,89.80,CVX,BBB
107.09,The Walt Disney Company,2015-11-30,2015-11,114.24,DIS,
101.28,The Walt Disney Company,2015-12-07,2015-12,108.04,DIS,
101.63,The Walt Disney Company,2015-12-14,2015-12,107.72,DIS,
99.87,The Walt Disney Company,2015-12-21,2015-12,105.86,DIS,
99.14,The Walt Disney Company,2015-12-28,2015-12,105.08,DIS,
93.64,The Walt Disney Company,2016-01-04,2016-01,99.25,DIS,
88.59,The Walt Disney Company,2016-01-11,2016-01,93.90,DIS,
91.42,The Walt Disney Company,2016-01-18,2016-01,96.90,DIS,
90.40,The Walt Disney Company,2016-01-25,2016-01,95.82,DIS,
88.59,The Walt Disney Company,2016-02-01,2016-02,93.90,DIS,
85.99,The Walt Disney Company,2016-02-08,2016-02,91.15,DIS,
89.64,The Walt Disney Company,2016-02-15,2016-02,95.01,DIS,
89.92,The Walt Disney Company,2016-02-22,2016-02,95.31,DIS,
92.91,The Walt Disney Company,2016-02-29,2016-02,98.48,DIS,
92.40,The Walt Disney Company,2016-03-07,2016-03,97.94,DIS,A
93.59,The Walt Disney Company,2016-03-13,2016-03,99.20,DIS,A
91.72,The Walt Disney Company,2016-03-20,2016-03,97.22,DIS,A
93.47,The Walt Disney Company,2016-03-27,2016-03,99.07,DIS,A
90.97,The Walt Disney Company,2016-04-03,2016-04,96.42,DIS,A
93.01,The Walt Disney Company,2016-04-10,2016-04,98.59,DIS,A
97.90,The Walt Disney Company,2016-04-17,2016-04,103.77,DIS,A
97.42,The Walt Disney Company,2016-04-24,2016-04,103.26,DIS,A
99.57,The Walt Disney Company,2016-05-01,2016-05,105.54,DIS,A
94.83,The Walt Disney Company,2016-05-08,2016-05,100.52,DIS,A
94.14,The Walt Disney Company,2016-05-15,2016-05,99.78,DIS,A
94.62,The Walt Disney Company,2016-05-22,2016-05,100.29,DIS,A
93.17,The Walt Disney Company,2016-05-29,2016-05,98.75,DIS,A
91.83,The Walt Disney Company,2016-06-05,2016-06,97.34,DIS,A
93.40,The Walt Disney Company,2016-06-12,2016-06,99.00,DIS,A
90.31,The Walt Disney Company,2016-06-19,2016-06,95.72,DIS,A
92.49,The Walt Disney Company,2016-06-26,2016-06,98.03,DIS,A
93.99,The Walt Disney Company,2016-07-03,2016-07,99.62,DIS,A
94.84,The Walt Disney Company,2016-07-10,2016-07,99.80,DIS,A
92.85,The Walt Disney Company,2016-07-17,2016-07,97.71,DIS,A
91.18,The Walt Disney Company,2016-07-24,2016-07,95.95,DIS,A
91.07,The Walt Disney Company,2016-07-31,2016-07,95.83,DIS,A
92.03,The Walt Disney Company,2016-08-07,2016-08,96.84,DIS,A
91.60,The Walt Disney Company,2016-08-14,2016-08,96.39,DIS,A
90.48,The Walt Disney Company,2016-08-21,2016-08,95.21,DIS,A
89.73,The Walt Disney Company,2016-08-28,2016-08,94.42,DIS,A
87.83,The Walt Disney Company,2016-09-04,2016-09,92.42,DIS,A
87.96,The Walt Disney Company,2016-09-11,2016-09,92.56,DIS,A
88.63,The Walt Disney Company,2016-09-18,2016-09,93.27,DIS,A
88.24,The Walt Disney Company,2016-09-25,2016-09,92.86,DIS,A
87.89,The Walt Disney Company,2016-10-02,2016-10,92.49,DIS,A
86.76,The Walt Disney Company,2016-10-09,2016-10,91.30,DIS,A
88.41,The Walt Disney Company,2016-10-16,2016-10,93.03,DIS,A
89.19,The Walt Disney Company,2016-10-23,2016-10,93.85,DIS,A
87.85,The Walt Disney Company,2016-10-30,2016-10,92.45,DIS,A
92.82,The Walt Disney Company,2016-11-07,2016-11,97.68,DIS,A
93.36,The Walt Disney Company,2016-11-14,2016-11,98.24,DIS,A
93.91,The Walt Disney Company,2016-11-21,2016-11,98.82,DIS,A
93.60,The Walt Disney Company,2016-11-28,2016-11,98.50,DIS,A
99.65,The Walt Disney Company,2016-12-05,2016-12,104.86,DIS,A
99.51,The Walt Disney Company,2016-12-12,2016-12,103.91,DIS,A
100.69,The Walt Disney Company,2016-12-19,2016-12,105.15,DIS,A
99.80,The Walt Disney Company,2016-12-26,2016-12,104.22,DIS,A
104.36,The Walt Disney Company,2017-01-02,2017-01,108.98,DIS,A
103.48,The Walt Disney Company,2017-01-09,2017-01,108.06,DIS,A
103.10,The Walt Disney Company,2017-01-16,2017-01,107.66,DIS,A
104.67,The Walt Disney Company,2017-01-23,2017-01,109.30,DIS,A
105.63,The Walt Disney Company,2017-01-30,2017-01,110.30,DIS,A
104.63,The Walt Disney Company,2017-02-06,2017-02,109.26,DIS,A
105.40,The Walt Disney Company,2017-02-13,2017-02,110.06,DIS,A
105.64,The Walt Disney Company,2017-02-20,2017-02,110.32,DIS,A
106.53,The Walt Disney Company,2017-02-27,2017-02,111.24,DIS,A
106.22,The Walt Disney Company,2017-03-06,2017-03,110.92,DIS,BBB
107.02,The Walt Disney Company,2017-03-12,2017-03,111.76,DIS,BBB
107.39,The Walt Disney Company,2017-03-19,2017-03,112.14,DIS,BBB
108.58,The Walt Disney Company,2017-03-26,2017-03,113.39,DIS,BBB
107.81,The Walt Disney Company,2017-04-02,2017-04,112.58,DIS,BBB
108.40,The Walt Disney Company,2017-04-09,2017-04,113.20,DIS,BBB
109.59,The Walt Disney Company,2017-04-16,2017-04,114.44,DIS,BBB
