adj_stock,company,date,environment,governance,month_year,riskscore,social,stock,symbol,rating
40.42,JPMorgan Chase & Co.,2017-12-04,1.2,8.9,2017-12,22,11.9,42.34,JPM,BB
41.51,JPMorgan Chase & Co.,2017-12-11,1.2,8.9,2017-12,22,11.9,43.49,JPM,BB
41.76,JPMorgan Chase & Co.,2017-12-18,1.2,8.9,2017-12,22,11.9,43.75,JPM,BB
40.38,JPMorgan Chase & Co.,2017-12-25,1.2,8.9,2017-12,22,11.9,42.31,JPM,BB
41.76,JPMorgan Chase & Co.,2018-01-01,1.2,8.9,2018-01,22,11.9,43.75,JPM,BB
42.26,JPMorgan Chase & Co.,2018-01-08,1.2,8.9,2018-01,22,11.9,44.27,JPM,BB
42.59,JPMorgan Chase & Co.,2018-01-15,1.2,8.9,2018-01,22,11.9,44.62,JPM,BB
40.93,JPMorgan Chase & Co.,2018-01-22,1.2,8.9,2018-01,22,11.9,42.88,JPM,BB
38.30,JPMorgan Chase & Co.,2018-01-29,1.2,8.9,2018-01,22,11.9,40.13,JPM,BB
37.32,JPMorgan Chase & Co.,2018-02-05,1.2,8.9,2018-02,22,11.9,39.10,JPM,BB
41.31,JPMorgan Chase & Co.,2018-02-12,1.2,8.9,2018-02,22,11.9,43.11,JPM,BB
42.05,JPMorgan Chase & Co.,2018-02-19,1.2,8.9,2018-02,22,11.9,43.88,JPM,BB
42.22,JPMorgan Chase & Co.,2018-02-26,1.2,8.9,2018-02,22,11.9,44.05,JPM,BB
43.12,JPMorgan Chase & Co.,2018-03-05,1.2,8.9,2018-03,22,11.9,44.99,JPM,BB
42.65,JPMorgan Chase & Co.,2018-03-11,1.2,8.9,2018-03,22,11.9,44.51,JPM,BB
39.52,JPMorgan Chase & Co.,2018-03-18,1.2,8.9,2018-03,22,11.9,41.24,JPM,BB
40.20,JPMorgan Chase & Co.,2018-03-25,1.2,8.9,2018-03,22,11.9,41.94,JPM,BB
40.34,JPMorgan Chase & Co.,2018-04-01,1.2,8.9,2018-04,22,11.9,42.10,JPM,BB
41.86,JPMorgan Chase & Co.,2018-04-08,1.2,8.9,2018-04,22,11.9,43.68,JPM,BB
39.71,JPMorgan Chase & Co.,2018-04-15,1.2,8.9,2018-04,22,11.9,41.43,JPM,BB
38.89,JPMorgan Chase & Co.,2018-04-22,1.2,8.9,2018-04,22,11.9,40.58,JPM,BB
44.05,JPMorgan Chase & Co.,2018-04-29,1.2,8.9,2018-04,22,11.9,45.96,JPM,BB
45.19,JPMorgan Chase & Co.,2018-05-06,1.2,8.9,2018-05,22,11.9,47.15,JPM,BB
44.81,JPMorgan Chase & Co.,2018-05-13,1.2,8.9,2018-05,22,11.9,46.58,JPM,BB
45.36,JPMorgan Chase & Co.,2018-05-20,1.2,8.9,2018-05,22,11.9,47.15,JPM,BB
45.76,JPMorgan Chase & Co.,2018-05-27,1.2,8.9,2018-05,22,11.9,47.56,JPM,BB
46.11,JPMorgan Chase & Co.,2018-06-03,1.2,8.9,2018-06,22,11.9,47.92,JPM,BB
45.42,JPMorgan Chase & Co.,2018-06-10,1.2,8.9,2018-06,22,11.9,47.21,JPM,BB
44.48,JPMorgan Chase & Co.,2018-06-17,1.2,8.9,2018-06,22,11.9,46.23,JPM,BB
44.52,JPMorgan Chase & Co.,2018-06-24,1.2,8.9,2018-06,22,11.9,46.28,JPM,BB
45.21,JPMorgan Chase & Co.,2018-07-01,1.2,8.9,2018-07,22,11.9,46.99,JPM,BB
46.02,JPMorgan Chase & Co.,2018-07-08,1.2,8.9,2018-07,22,11.9,47.83,JPM,BB
46.05,JPMorgan Chase & Co.,2018-07-15,1.2,8.9,2018-07,22,11.9,47.86,JPM,BB
45.93,JPMorgan Chase & Co.,2018-07-22,1.2,8.9,2018-07,22,11.9,47.74,JPM,BB
50.03,JPMorgan Chase & Co.,2018-07-29,1.2,8.9,2018-07,22,11.9,52.00,JPM,BB
49.92,JPMorgan Chase & Co.,2018-08-05,1.2,8.9,2018-08,22,11.9,51.88,JPM,BB
52.52,JPMorgan Chase & Co.,2018-08-12,1.2,8.9,2018-08,22,11.9,54.40,JPM,BB
52.17,JPMorgan Chase & Co.,2018-08-19,1.2,8.9,2018-08,22,11.9,54.04,JPM,BB
54.94,JPMorgan Chase & Co.,2018-08-26,1.2,8.9,2018-08,22,11.9,56.91,JPM,BB
53.41,JPMorgan Chase & Co.,2018-09-02,1.2,8.9,2018-09,22,11.9,55.33,JPM,BB
54.03,JPMorgan Chase & Co.,2018-09-09,1.2,8.9,2018-09,22,11.9,55.96,JPM,BB
52.54,JPMorgan Chase & Co.,2018-09-16,1.2,8.9,2018-09,22,11.9,54.42,JPM,BB
54.49,JPMorgan Chase & Co.,2018-09-23,1.2,8.9,2018-09,22,11.9,56.44,JPM,BB
54.14,JPMorgan Chase & Co.,2018-09-30,1.2,8.9,2018-09,22,11.9,56.07,JPM,BB
53.61,JPMorgan Chase & Co.,2018-10-07,1.2,8.9,2018-10,22,11.9,55.53,JPM,BB
52.93,JPMorgan Chase & Co.,2018-10-14,1.2,8.9,2018-10,22,11.9,54.83,JPM,BB
52.21,JPMorgan Chase & Co.,2018-10-21,1.2,8.9,2018-10,22,11.9,54.08,JPM,BB
50.08,JPMorgan Chase & Co.,2018-10-28,1.2,8.9,2018-10,22,11.9,51.87,JPM,BB
49.35,JPMorgan Chase & Co.,2018-11-05,1.2,8.9,2018-11,22,11.9,51.12,JPM,BB
46.87,JPMorgan Chase & Co.,2018-11-12,1.2,8.9,2018-11,22,11.9,48.38,JPM,BB
41.73,JPMorgan Chase & Co.,2018-11-19,1.2,8.9,2018-11,22,11.9,43.07,JPM,BB
43.25,JPMorgan Chase & Co.,2018-11-26,1.2,8.9,2018-11,22,11.9,44.65,JPM,BB
40.81,JPMorgan Chase & Co.,2018-12-03,1.2,8.9,2018-12,22,11.9,42.12,JPM,BB
40.08,JPMorgan Chase & Co.,2018-12-10,1.2,8.9,2018-12,22,11.9,41.37,JPM,BB
36.51,JPMorgan Chase & Co.,2018-12-17,1.2,8.9,2018-12,22,11.9,37.68,JPM,BB
37.84,JPMorgan Chase & Co.,2018-12-24,1.2,8.9,2018-12,22,11.9,39.06,JPM,BB
35.91,JPMorgan Chase & Co.,2018-12-31,1.2,8.9,2018-12,22,11.9,37.06,JPM,BB
36.89,JPMorgan Chase & Co.,2019-01-07,1.2,8.9,2019-01,22,11.9,38.07,JPM,BB
37.98,JPMorgan Chase & Co.,2019-01-14,1.2,8.9,2019-01,22,11.9,39.21,JPM,BB
38.21,JPMorgan Chase & Co.,2019-01-21,1.2,8.9,2019-01,22,11.9,39.44,JPM,BB
40.33,JPMorgan Chase & Co.,2019-01-28,1.2,8.9,2019-01,22,11.9,41.63,JPM,BB
41.27,JPMorgan Chase & Co.,2019-02-04,1.2,8.9,2019-02,22,11.9,42.60,JPM,BB
41.45,JPMorgan Chase & Co.,2019-02-11,1.2,8.9,2019-02,22,11.9,42.60,JPM,BB
42.07,JPMorgan Chase & Co.,2019-02-18,1.2,8.9,2019-02,22,11.9,43.24,JPM,BB
42.56,JPMorgan Chase & Co.,2019-02-25,1.2,8.9,2019-02,22,11.9,43.74,JPM,BB
42.06,JPMorgan Chase & Co.,2019-03-04,1.2,8.9,2019-03,22,11.9,43.23,JPM,BB
45.27,JPMorgan Chase & Co.,2019-03-10,1.2,8.9,2019-03,22,11.9,46.53,JPM,BB
46.47,JPMorgan Chase & Co.,2019-03-17,1.2,8.9,2019-03,22,11.9,47.76,JPM,BB
46.20,JPMorgan Chase & Co.,2019-03-24,1.2,8.9,2019-03,22,11.9,47.49,JPM,BB
47.92,JPMorgan Chase & Co.,2019-03-31,1.2,8.9,2019-03,22,11.9,49.25,JPM,BB
48.37,JPMorgan Chase & Co.,2019-04-07,1.2,8.9,2019-04,22,11.9,49.72,JPM,BB
49.59,JPMorgan Chase & Co.,2019-04-14,1.2,8.9,2019-04,22,11.9,50.97,JPM,BB
49.70,JPMorgan Chase & Co.,2019-04-21,1.2,8.9,2019-04,22,11.9,51.08,JPM,BB
51.51,JPMorgan Chase & Co.,2019-04-28,1.2,8.9,2019-04,22,11.9,52.94,JPM,BB
47.96,JPMorgan Chase & Co.,2019-05-05,1.2,8.9,2019-05,22,11.9,49.29,JPM,BB
46.15,JPMorgan Chase & Co.,2019-05-12,1.2,8.9,2019-05,22,11.9,47.25,JPM,BB
43.70,JPMorgan Chase & Co.,2019-05-19,1.2,8.9,2019-05,22,11.9,44.74,JPM,BB
42.75,JPMorgan Chase & Co.,2019-05-26,1.2,8.9,2019-05,22,11.9,43.77,JPM,BB
46.43,JPMorgan Chase & Co.,2019-06-02,1.2,8.9,2019-06,22,11.9,47.54,JPM,BB
47.06,JPMorgan Chase & Co.,2019-06-09,1.2,8.9,2019-06,22,11.9,48.19,JPM,BB
48.54,JPMorgan Chase & Co.,2019-06-16,1.2,8.9,2019-06,22,11.9,49.69,JPM,BB
48.33,JPMorgan Chase & Co.,2019-06-23,1.2,8.9,2019-06,22,11.9,49.48,JPM,BB
49.87,JPMorgan Chase & Co.,2019-06-30,1.2,8.9,2019-06,22,11.9,51.06,JPM,BB
49.64,JPMorgan Chase & Co.,2019-07-07,1.2,8.9,2019-07,22,11.9,50.83,JPM,BB
49.47,JPMorgan Chase & Co.,2019-07-14,1.2,8.9,2019-07,22,11.9,50.65,JPM,BB
50.73,JPMorgan Chase & Co.,2019-07-21,1.2,8.9,2019-07,22,11.9,51.94,JPM,BB
49.82,JPMorgan Chase & Co.,2019-07-28,1.2,8.9,2019-07,22,11.9,51.01,JPM,BB
49.08,JPMorgan Chase & Co.,2019-08-04,1.2,8.9,2019-08,22,11.9,50.25,JPM,BB
50.62,JPMorgan Chase & Co.,2019-08-11,1.2,8.9,2019-08,22,11.9,51.63,JPM,BB
49.67,JPMorgan Chase & Co.,2019-08-18,1.2,8.9,2019-08,22,11.9,50.66,JPM,BB
51.16,JPMorgan Chase & Co.,2019-08-25,1.2,8.9,2019-08,22,11.9,52.19,JPM,BB
52.27,JPMorgan Chase & Co.,2019-09-01,1.2,8.9,2019-09,22,11.9,53.31,JPM,BB
53.62,JPMorgan Chase & Co.,2019-09-08,1.2,8.9,2019-09,22,11.9,54.69,JPM,BB
53.37,JPMorgan Chase & Co.,2019-09-15,1.2,8.9,2019-09,22,11.9,54.43,JPM,BB
53.64,JPMorgan Chase & Co.,2019-09-22,1.2,8.9,2019-09,22,11.9,54.71,JPM,BB
55.64,JPMorgan Chase & Co.,2019-09-29,1.2,8.9,2019-09,22,11.9,56.75,JPM,BB
57.90,JPMorgan Chase & Co.,2019-10-06,1.2,8.9,2019-10,22,11.9,59.05,JPM,BB
57.95,JPMorgan Chase & Co.,2019-10-13,1.2,8.9,2019-10,22,11.9,59.10,JPM,BB
60.44,JPMorgan Chase & Co.,2019-10-20,1.2,8.9,2019-10,22,11.9,61.65,JPM,BB
62.70,JPMorgan Chase & Co.,2019-10-27,1.2,8.9,2019-10,22,11.9,63.96,JPM,BB
63.76,JPMorgan Chase & Co.,2019-11-04,1.2,8.9,2019-11,22,11.9,65.04,JPM,BB
65.34,JPMorgan Chase & Co.,2019-11-11,1.2,8.9,2019-11,22,11.9,66.44,JPM,BB
64.36,JPMorgan Chase & Co.,2019-11-18,1.2,8.9,2019-11,22,11.9,65.44,JPM,BB
65.70,JPMorgan Chase & Co.,2019-11-25,1.2,8.9,2019-11,22,11.9,66.81,JPM,BB
66.55,JPMorgan Chase & Co.,2019-12-02,1.2,8.9,2019-12,22,11.9,67.68,JPM,BB
67.64,JPMorgan Chase & Co.,2019-12-09,1.2,8.9,2019-12,22,11.9,68.79,JPM,BB
68.70,JPMorgan Chase & Co.,2019-12-16,1.2,8.9,2019-12,22,11.9,69.86,JPM,BB
71.25,JPMorgan Chase & Co.,2019-12-23,1.2,8.9,2019-12,22,11.9,72.45,JPM,BB
73.12,JPMorgan Chase & Co.,2019-12-30,1.2,8.9,2019-12,22,11.9,74.36,JPM,BB
76.29,JPMorgan Chase & Co.,2020-01-06,1.2,8.9,2020-01,22,11.9,77.58,JPM,BB
78.36,JPMorgan Chase & Co.,2020-01-13,1.2,8.9,2020-01,22,11.9,79.68,JPM,BB
78.26,JPMorgan Chase & Co.,2020-01-20,1.2,8.9,2020-01,22,11.9,79.58,JPM,BB
76.09,JPMorgan Chase & Co.,2020-01-27,1.2,8.9,2020-01,22,11.9,77.38,JPM,BB
78.68,JPMorgan Chase & Co.,2020-02-03,1.2,8.9,2020-02,22,11.9,80.01,JPM,BB
80.08,JPMorgan Chase & Co.,2020-02-10,1.2,8.9,2020-02,22,11.9,81.24,JPM,BB
77.14,JPMorgan Chase & Co.,2020-02-17,1.2,8.9,2020-02,22,11.9,78.26,JPM,BB
67.36,JPMorgan Chase & Co.,2020-02-24,1.2,8.9,2020-02,22,11.9,68.34,JPM,BB
71.23,JPMorgan Chase & Co.,2020-03-02,1.2,8.9,2020-03,22,11.9,72.26,JPM,BB
68.50,JPMorgan Chase & Co.,2020-03-08,1.2,8.9,2020-03,22,11.9,69.49,JPM,BB
56.49,JPMorgan Chase & Co.,2020-03-15,1.2,8.9,2020-03,22,11.9,57.31,JPM,BB
61.05,JPMorgan Chase & Co.,2020-03-22,1.2,8.9,2020-03,22,11.9,61.94,JPM,BB
59.49,JPMorgan Chase & Co.,2020-03-29,1.2,8.9,2020-03,22,11.9,60.35,JPM,BB
66.04,JPMorgan Chase & Co.,2020-04-05,1.2,8.9,2020-04,22,11.9,67.00,JPM,BB
69.69,JPMorgan Chase & Co.,2020-04-12,1.2,8.9,2020-04,22,11.9,70.70,JPM,BB
69.73,JPMorgan Chase & Co.,2020-04-19,1.2,8.9,2020-04,22,11.9,70.74,JPM,BB
71.24,JPMorgan Chase & Co.,2020-04-26,1.2,8.9,2020-04,22,11.9,72.27,JPM,BB
76.43,JPMorgan Chase & Co.,2020-05-03,1.2,8.9,2020-05,22,11.9,77.53,JPM,BB
76.66,JPMorgan Chase & Co.,2020-05-10,1.2,8.9,2020-05,22,11.9,76.93,JPM,BB
79.44,JPMorgan Chase & Co.,2020-05-17,1.2,8.9,2020-05,22,11.9,79.72,JPM,BB
79.21,JPMorgan Chase & Co.,2020-05-24,1.2,8.9,2020-05,22,11.9,79.49,JPM,BB
82.58,JPMorgan Chase & Co.,2020-05-31,1.2,8.9,2020-05,22,11.9,82.88,JPM,BB
84.40,JPMorgan Chase & Co.,2020-06-07,1.2,8.9,2020-06,22,11.9,84.70,JPM,BB
87.12,JPMorgan Chase & Co.,2020-06-14,1.2,8.9,2020-06,22,11.9,87.43,JPM,BB
88.10,JPMorgan Chase & Co.,2020-06-21,1.2,8.9,2020-06,22,11.9,88.41,JPM,BB
90.71,JPMorgan Chase & Co.,2020-06-28,1.2,8.9,2020-06,22,11.9,91.03,JPM,BB
95.58,JPMorgan Chase & Co.,2020-07-05,1.2,8.9,2020-07,22,11.9,95.92,JPM,BB
95.99,JPMorgan Chase & Co.,2020-07-12,1.2,8.9,2020-07,22,11.9,96.33,JPM,BB
92.29,JPMorgan Chase & Co.,2020-07-19,1.2,8.9,2020-07,22,11.9,92.61,JPM,BB
105.89,JPMorgan Chase & Co.,2020-07-26,1.2,8.9,2020-07,22,11.9,106.26,JPM,BB
110.72,JPMorgan Chase & Co.,2020-08-02,1.2,8.9,2020-08,22,11.9,111.11,JPM,BB
114.71,JPMorgan Chase & Co.,2020-08-09,1.2,8.9,2020-08,22,11.9,114.91,JPM,BB
124.16,JPMorgan Chase & Co.,2020-08-16,1.2,8.9,2020-08,22,11.9,124.37,JPM,BB
124.59,JPMorgan Chase & Co.,2020-08-23,1.2,8.9,2020-08,22,11.9,124.81,JPM,BB
120.75,JPMorgan Chase & Co.,2020-08-30,1.2,8.9,2020-08,22,11.9,120.96,JPM,BB
111.81,JPMorgan Chase & Co.,2020-09-06,1.2,8.9,2020-09,22,11.9,112.00,JPM,BB
106.66,JPMorgan Chase & Co.,2020-09-13,1.2,8.9,2020-09,22,11.9,106.84,JPM,BB
112.09,JPMorgan Chase & Co.,2020-09-20,1.2,8.9,2020-09,22,11.9,112.28,JPM,BB
112.83,JPMorgan Chase & Co.,2020-09-27,1.2,8.9,2020-09,22,11.9,113.02,JPM,BB
116.77,JPMorgan Chase & Co.,2020-10-04,1.2,8.9,2020-10,22,11.9,116.97,JPM,BB
118.82,JPMorgan Chase & Co.,2020-10-11,1.2,8.9,2020-10,22,11.9,119.02,JPM,BB
114.84,JPMorgan Chase & Co.,2020-10-18,1.2,8.9,2020-10,22,11.9,115.04,JPM,BB
108.67,JPMorgan Chase & Co.,2020-10-25,1.2,8.9,2020-10,22,11.9,108.86,JPM,BB
118.49,JPMorgan Chase & Co.,2020-11-02,1.2,8.9,2020-11,22,11.9,118.69,JPM,BB
119.26,JPMorgan Chase & Co.,2020-11-09,1.2,8.9,2020-11,22,11.9,119.26,JPM,BB
117.34,JPMorgan Chase & Co.,2020-11-16,1.2,8.9,2020-11,22,11.9,117.34,JPM,BB
116.59,JPMorgan Chase & Co.,2020-11-23,1.2,8.9,2020-11,22,11.9,116.59,JPM,BB
123.08,JPMorgan Chase & Co.,2020-11-30,1.2,8.9,2020-11,22,11.9,123.08,JPM,BB
122.94,JPMorgan Chase & Co.,2020-12-03,1.2,8.9,2020-12,22,11.9,122.94,JPM,BB
24.10,McDonald's Corporation,2016-09-04,3.7,5.7,2016-09,24,14.6,25.78,MCD,BB
26.85,McDonald's Corporation,2016-09-11,3.7,5.7,2016-09,24,14.6,28.73,MCD,BB
26.33,McDonald's Corporation,2016-09-18,3.7,5.7,2016-09,24,14.6,28.18,MCD,BB
26.41,McDonald's Corporation,2016-09-25,3.7,5.7,2016-09,24,14.6,28.26,MCD,BB
26.65,McDonald's Corporation,2016-10-02,3.7,5.7,2016-10,24,14.6,28.51,MCD,BB
27.48,McDonald's Corporation,2016-10-09,3.7,5.7,2016-10,24,14.6,29.41,MCD,BB
27.24,McDonald's Corporation,2016-10-16,3.7,5.7,2016-10,24,14.6,29.15,MCD,BB
26.57,McDonald's Corporation,2016-10-23,3.7,5.7,2016-10,24,14.6,28.43,MCD,BB
25.43,McDonald's Corporation,2016-10-30,3.7,5.7,2016-10,24,14.6,27.21,MCD,BB
25.46,McDonald's Corporation,2016-11-07,3.7,5.7,2016-11,24,14.6,27.11,MCD,BB
25.85,McDonald's Corporation,2016-11-14,3.7,5.7,2016-11,24,14.6,27.51,MCD,BB
26.25,McDonald's Corporation,2016-11-21,3.7,5.7,2016-11,24,14.6,27.95,MCD,BB
25.81,McDonald's Corporation,2016-11-28,3.7,5.7,2016-11,24,14.6,27.48,MCD,BB
26.76,McDonald's Corporation,2016-12-05,3.7,5.7,2016-12,24,14.6,28.49,MCD,BB
27.24,McDonald's Corporation,2016-12-12,3.7,5.7,2016-12,24,14.6,28.99,MCD,BB
27.36,McDonald's Corporation,2016-12-19,3.7,5.7,2016-12,24,14.6,29.13,MCD,BB
27.20,McDonald's Corporation,2016-12-26,3.7,5.7,2016-12,24,14.6,28.95,MCD,BB
27.69,McDonald's Corporation,2017-01-02,3.7,5.7,2017-01,24,14.6,29.48,MCD,BB
27.96,McDonald's Corporation,2017-01-09,3.7,5.7,2017-01,24,14.6,29.76,MCD,BB
28.18,McDonald's Corporation,2017-01-16,3.7,5.7,2017-01,24,14.6,30.00,MCD,BB
28.64,McDonald's Corporation,2017-01-23,3.7,5.7,2017-01,24,14.6,30.49,MCD,BB
30.31,McDonald's Corporation,2017-01-30,3.7,5.7,2017-01,24,14.6,32.27,MCD,BB
31.03,McDonald's Corporation,2017-02-06,3.7,5.7,2017-02,24,14.6,33.03,MCD,BB
32.01,McDonald's Corporation,2017-02-13,3.7,5.7,2017-02,24,14.6,33.93,MCD,BB
32.23,McDonald's Corporation,2017-02-20,3.7,5.7,2017-02,24,14.6,34.17,MCD,BB
32.97,McDonald's Corporation,2017-02-27,3.7,5.7,2017-02,24,14.6,34.94,MCD,BB
32.82,McDonald's Corporation,2017-03-06,3.7,5.7,2017-03,24,14.6,34.78,MCD,BB
33.02,McDonald's Corporation,2017-03-12,3.7,5.7,2017-03,24,14.6,35.00,MCD,BB
33.17,McDonald's Corporation,2017-03-19,3.7,5.7,2017-03,24,14.6,35.16,MCD,BB
33.88,McDonald's Corporation,2017-03-26,3.7,5.7,2017-03,24,14.6,35.92,MCD,BB
33.81,McDonald's Corporation,2017-04-02,3.7,5.7,2017-04,24,14.6,35.83,MCD,BB
33.27,McDonald's Corporation,2017-04-09,3.7,5.7,2017-04,24,14.6,35.26,MCD,BB
33.56,McDonald's Corporation,2017-04-16,3.7,5.7,2017-04,24,14.6,35.57,MCD,BB
33.88,McDonald's Corporation,2017-04-23,3.7,5.7,2017-04,24,14.6,35.91,MCD,BB
35.13,McDonald's Corporation,2017-04-30,3.7,5.7,2017-04,24,14.6,37.24,MCD,BB
36.82,McDonald's Corporation,2017-05-07,3.7,5.7,2017-05,24,14.6,39.03,MCD,BB
36.25,McDonald's Corporation,2017-05-14,3.7,5.7,2017-05,24,14.6,38.26,MCD,BB
36.38,McDonald's Corporation,2017-05-21,3.7,5.7,2017-05,24,14.6,38.40,MCD,BB
36.82,McDonald's Corporation,2017-05-28,3.7,5.7,2017-05,24,14.6,38.86,MCD,BB
35.28,McDonald's Corporation,2017-06-04,3.7,5.7,2017-06,24,14.6,37.24,MCD,BB
33.70,McDonald's Corporation,2017-06-11,3.7,5.7,2017-06,24,14.6,35.57,MCD,BB
34.64,McDonald's Corporation,2017-06-18,3.7,5.7,2017-06,24,14.6,36.57,MCD,BB
34.11,McDonald's Corporation,2017-06-25,3.7,5.7,2017-06,24,14.6,36.01,MCD,BB
34.15,McDonald's Corporation,2017-07-02,3.7,5.7,2017-07,24,14.6,36.04,MCD,BB
35.30,McDonald's Corporation,2017-07-09,3.7,5.7,2017-07,24,14.6,37.26,MCD,BB
35.59,McDonald's Corporation,2017-07-16,3.7,5.7,2017-07,24,14.6,37.57,MCD,BB
35.41,McDonald's Corporation,2017-07-23,3.7,5.7,2017-07,24,14.6,37.38,MCD,BB
37.04,McDonald's Corporation,2017-07-30,3.7,5.7,2017-07,24,14.6,39.10,MCD,BB
37.30,McDonald's Corporation,2017-08-06,3.7,5.7,2017-08,24,14.6,39.37,MCD,BB
37.45,McDonald's Corporation,2017-08-13,3.7,5.7,2017-08,24,14.6,39.38,MCD,BB
38.01,McDonald's Corporation,2017-08-20,3.7,5.7,2017-08,24,14.6,39.97,MCD,BB
39.01,McDonald's Corporation,2017-08-27,3.7,5.7,2017-08,24,14.6,41.01,MCD,BB
37.72,McDonald's Corporation,2017-09-03,3.7,5.7,2017-09,24,14.6,39.66,MCD,BB
38.01,McDonald's Corporation,2017-09-10,3.7,5.7,2017-09,24,14.6,39.97,MCD,BB
36.11,McDonald's Corporation,2017-09-17,3.7,5.7,2017-09,24,14.6,37.97,MCD,BB
36.65,McDonald's Corporation,2017-09-24,3.7,5.7,2017-09,24,14.6,38.53,MCD,BB
36.93,McDonald's Corporation,2017-10-01,3.7,5.7,2017-10,24,14.6,38.83,MCD,BB
37.33,McDonald's Corporation,2017-10-08,3.7,5.7,2017-10,24,14.6,39.25,MCD,BB
37.15,McDonald's Corporation,2017-10-15,3.7,5.7,2017-10,24,14.6,39.06,MCD,BB
38.77,McDonald's Corporation,2017-10-22,3.7,5.7,2017-10,24,14.6,40.76,MCD,BB
41.02,McDonald's Corporation,2017-10-29,3.7,5.7,2017-10,24,14.6,43.13,MCD,BB
41.53,McDonald's Corporation,2017-11-06,3.7,5.7,2017-11,24,14.6,43.67,MCD,BB
40.60,McDonald's Corporation,2017-11-13,3.7,5.7,2017-11,24,14.6,42.54,MCD,BB
41.75,McDonald's Corporation,2017-11-20,3.7,5.7,2017-11,24,14.6,43.74,MCD,BB
40.82,McDonald's Corporation,2017-11-27,3.7,5.7,2017-11,24,14.6,42.76,MCD,BB
40.42,McDonald's Corporation,2017-12-04,3.7,5.7,2017-12,24,14.6,42.34,MCD,BB
41.51,McDonald's Corporation,2017-12-11,3.7,5.7,2017-12,24,14.6,43.49,MCD,BB
41.76,McDonald's Corporation,2017-12-18,3.7,5.7,2017-12,24,14.6,43.75,MCD,BB
40.38,McDonald's Corporation,2017-12-25,3.7,5.7,2017-12,24,14.6,42.31,MCD,BB
41.76,McDonald's Corporation,2018-01-01,3.7,5.7,2018-01,24,14.6,43.75,MCD,BB
42.26,McDonald's Corporation,2018-01-08,3.7,5.7,2018-01,24,14.6,44.27,MCD,BB
42.59,McDonald's Corporation,2018-01-15,3.7,5.7,2018-01,24,14.6,44.62,MCD,BB
40.93,McDonald's Corporation,2018-01-22,3.7,5.7,2018-01,24,14.6,42.88,MCD,BB
38.30,McDonald's Corporation,2018-01-29,3.7,5.7,2018-01,24,14.6,40.13,MCD,BB
37.32,McDonald's Corporation,2018-02-05,3.7,5.7,2018-02,24,14.6,39.10,MCD,BB
41.31,McDonald's Corporation,2018-02-12,3.7,5.7,2018-02,24,14.6,43.11,MCD,BB
42.05,McDonald's Corporation,2018-02-19,3.7,5.7,2018-02,24,14.6,43.88,MCD,BB
42.22,McDonald's Corporation,2018-02-26,3.7,5.7,2018-02,24,14.6,44.05,MCD,BB
43.12,McDonald's Corporation,2018-03-05,3.7,5.7,2018-03,24,14.6,44.99,MCD,BB
42.65,McDonald's Corporation,2018-03-11,3.7,5.7,2018-03,24,14.6,44.51,MCD,BB
39.52,McDonald's Corporation,2018-03-18,3.7,5.7,2018-03,24,14.6,41.24,MCD,BB
40.20,McDonald's Corporation,2018-03-25,3.7,5.7,2018-03,24,14.6,41.94,MCD,BB
40.34,McDonald's Corporation,2018-04-01,3.7,5.7,2018-04,24,14.6,42.10,MCD,BB
41.86,McDonald's Corporation,2018-04-08,3.7,5.7,2018-04,24,14.6,43.68,MCD,BB
39.71,McDonald's Corporation,2018-04-15,3.7,5.7,2018-04,24,14.6,41.43,MCD,BB
38.89,McDonald's Corporation,2018-04-22,3.7,5.7,2018-04,24,14.6,40.58,MCD,BB
44.05,McDonald's Corporation,2018-04-29,3.7,5.7,2018-04,24,14.6,45.96,MCD,BB
45.19,McDonald's Corporation,2018-05-06,3.7,5.7,2018-05,24,14.6,47.15,MCD,BB
44.81,McDonald's Corporation,2018-05-13,3.7,5.7,2018-05,24,14.6,46.58,MCD,BB
45.36,McDonald's Corporation,2018-05-20,3.7,5.7,2018-05,24,14.6,47.15,MCD,BB
45.76,McDonald's Corporation,2018-05-27,3.7,5.7,2018-05,24,14.6,47.56,MCD,BB
46.11,McDonald's Corporation,2018-06-03,3.7,5.7,2018-06,24,14.6,47.92,MCD,BB
45.42,McDonald's Corporation,2018-06-10,3.7,5.7,2018-06,24,14.6,47.21,MCD,BB
44.48,McDonald's Corporation,2018-06-17,3.7,5.7,2018-06,24,14.6,46.23,MCD,BB
44.52,McDonald's Corporation,2018-06-24,3.7,5.7,2018-06,24,14.6,46.28,MCD,BB
45.21,McDonald's Corporation,2018-07-01,3.7,5.7,2018-07,24,14.6,46.99,MCD,BB
46.02,McDonald's Corporation,2018-07-08,3.7,5.7,2018-07,24,14.6,47.83,MCD,BB
46.05,McDonald's Corporation,2018-07-15,3.7,5.7,2018-07,24,14.6,47.86,MCD,BB
45.93,McDonald's Corporation,2018-07-22,3.7,5.7,2018-07,24,14.6,47.74,MCD,BB
50.03,McDonald's Corporation,2018-07-29,3.7,5.7,2018-07,24,14.6,52.00,MCD,BB
49.92,McDonald's Corporation,2018-08-05,3.7,5.7,2018-08,24,14.6,51.88,MCD,BB
52.52,McDonald's Corporation,2018-08-12,3.7,5.7,2018-08,24,14.6,54.40,MCD,BB
52.17,McDonald's Corporation,2018-08-19,3.7,5.7,2018-08,24,14.6,54.04,MCD,BB
